company_name,ticker,company_name_norm,is_gx
ムービン・ストラテジック・キャリア,421A,ムービン・ストラテジック・キャリア,0
リケンテクノス,4220,リケンテクノス,0
大倉工業,4221,大倉工業,1
児玉化学工業,4222,児玉化学工業,0
ロンシール工業,4224,ロンシール工業,0
積水化成品工業,4228,積水化成品工業,0
群栄化学工業,4229,群栄化学工業,0
ｔａｎｅ　ＣＲＥＡＴＩＶＥ,422A,ｔａｎｅ ＣＲＥＡＴＩＶＥ,0
タイガースポリマー,4231,タイガースポリマー,0
サンエー化研,4234,サンエー化研,0
ウルトラファブリックス・ホールディングス,4235,ウルトラファブリックス・ホールディングス,0
フジプレアム,4237,フジプレアム,0
ミライアル,4238,ミライアル,0
ライオン事務器,423A,ライオン事務器,0
クラスターテクノロジー,4240,クラスターテクノロジー,0
アテクト,4241,アテクト,0
タカギセイコー,4242,タカギセイコー,0
ニックス,4243,ニックス,0
ダイキアクシス,4245,ダイキアクシス,0
ダイキョーニシカワ,4246,ダイキョーニシカワ,0
ポバール興業,4247,ポバール興業,0
竹本容器,4248,竹本容器,0
森六,4249,森六,0
グローバルＸ　ゴールド　ＥＴＦ（為替ヘッジあり）,424A,グローバルＸ ゴールド ＥＴＦ（為替ヘッジあり）,0
恵和,4251,恵和,0
ＴＨＥＣＯＯ,4255,ＴＨＥＣＯＯ,0
サインド,4256,サインド,0
網屋,4258,網屋,0
エクサウィザーズ,4259,エクサウィザーズ,0
グローバルＸ　ゴールド　ＥＴＦ,425A,グローバルＸ ゴールド ＥＴＦ,0
ハイブリッドテクノロジーズ,4260,ハイブリッドテクノロジーズ,0
アジアクエスト,4261,アジアクエスト,0
ニフティライフスタイル,4262,ニフティライフスタイル,0
サスメド,4263,サスメド,0
セキュア,4264,セキュア,0
Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,4265,Ｉｎｓｔｉｔｕｔｉｏｎ ｆｏｒ ａ Ｇｌｏｂａｌ Ｓｏｃｉｅｔｙ,0
ニッセイＥＴＦ　Ｓ＆Ｐ５００イコール・ウェイト（為替ヘッジなし）,426A,ニッセイＥＴＦ Ｓ＆Ｐ５００イコール・ウェイト（為替ヘッジなし）,0
ＢｅｅＸ,4270,ＢｅｅＸ,0
日本化薬,4272,日本化薬,0
細谷火工,4274,細谷火工,0
カーリット,4275,カーリット,0
ソルクシーズ,4284,ソルクシーズ,0
ＣＬホールディングス,4286,ＣＬホールディングス,0
ジャストプランニング,4287,ジャストプランニング,0
アズジェント,4288,アズジェント,0
サイプレス・ホールディングス,428A,サイプレス・ホールディングス,0
プレステージ・インターナショナル,4290,プレステージ・インターナショナル,0
セプテーニ・ホールディングス,4293,セプテーニ・ホールディングス,0
ハイマックス,4299,ハイマックス,0
テクセンドフォトマスク,429A,テクセンドフォトマスク,0
アミューズ,4301,アミューズ,0
野村総合研究所,4307,野村総合研究所,1
Ｊストリーム,4308,Ｊストリーム,0
ネクストハンズ,430A,ネクストハンズ,0
ドリームインキュベータ,4310,ドリームインキュベータ,1
ビーマップ,4316,ビーマップ,0
レイ,4317,レイ,0
クイック,4318,クイック,0
ＴＡＣ,4319,ＴＡＣ,0
ユーソナー,431A,ユーソナー,0
ＣＥホールディングス,4320,ＣＥホールディングス,0
日本システム技術,4323,日本システム技術,0
電通グループ,4324,電通グループ,0
インテージホールディングス,4326,インテージホールディングス,0
クリニファー,432A,クリニファー,0
テイクアンドギヴ・ニーズ,4331,テイクアンドギヴ・ニーズ,0
東邦システムサイエンス,4333,東邦システムサイエンス,0
ユークス,4334,ユークス,0
ＩＰＳホールディングス,4335,ＩＰＳホールディングス,0
ぴあ,4337,ぴあ,0
ＭＪＥ,433A,ＭＪＥ,0
西菱電機,4341,西菱電機,0
イオンファンタジー,4343,イオンファンタジー,0
ソースネクスト,4344,ソースネクスト,0
シーティーエス,4345,シーティーエス,0
ＮＥＸＹＺ．Ｇｒｏｕｐ,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,0
ブロードメディア,4347,ブロードメディア,0
ＬＯＯＰＬＡＣＥ,434A,ＬＯＯＰＬＡＣＥ,0
メディカルシステムネットワーク,4350,メディカルシステムネットワーク,0
山田再生系債権回収総合事務所,4351,山田再生系債権回収総合事務所,0
応用技術,4356,応用技術,0
ｉＦｒｅｅＥＴＦ　日本株配当ローテーション戦略,435A,ｉＦｒｅｅＥＴＦ 日本株配当ローテーション戦略,0
マナック・ケミカル・パートナーズ,4360,マナック・ケミカル・パートナーズ,0
川口化学工業,4361,川口化学工業,0
日本精化,4362,日本精化,0
松本油脂製薬,4365,松本油脂製薬,0
ダイトーケミックス,4366,ダイトーケミックス,0
広栄化学,4367,広栄化学,0
扶桑化学工業,4368,扶桑化学工業,0
トリケミカル研究所,4369,トリケミカル研究所,0
サイバーソリューションズ,436A,サイバーソリューションズ,0
モビルス,4370,モビルス,0
コアコンセプト・テクノロジー,4371,コアコンセプト・テクノロジー,0
ユミルリンク,4372,ユミルリンク,0
シンプレクス・ホールディングス,4373,シンプレクス・ホールディングス,0
ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,4374,ＲＯＢＯＴ ＰＡＹＭＥＮＴ,0
セーフィー,4375,セーフィー,0
くふうカンパニーホールディングス,4376,くふうカンパニーホールディングス,0
ワンキャリア,4377,ワンキャリア,0
ＣＩＮＣ,4378,ＣＩＮＣ,0
Ｐｈｏｔｏｓｙｎｔｈ,4379,Ｐｈｏｔｏｓｙｎｔｈ,0
ジェイウェイブ,437A,ジェイウェイブ,0
Ｍマート,4380,Ｍマート,0
ビープラッツ,4381,ビープラッツ,0
ＨＥＲＯＺ,4382,ＨＥＲＯＺ,0
ラクスル,4384,ラクスル,0
メルカリ,4385,メルカリ,1
ＳＩＧグループ,4386,ＳＩＧグループ,0
ＺＵＵ,4387,ＺＵＵ,0
エーアイ,4388,エーアイ,0
プロパティデータバンク,4389,プロパティデータバンク,0
インフキュリオン,438A,インフキュリオン,0
ＩＰＳ,4390,ＩＰＳ,0
ロジザード,4391,ロジザード,0
ＦＩＧ,4392,ＦＩＧ,0
バンク・オブ・イノベーション,4393,バンク・オブ・イノベーション,0
エクスモーション,4394,エクスモーション,0
アクリート,4395,アクリート,0
システムサポートホールディングス,4396,システムサポートホールディングス,0
チームスピリット,4397,チームスピリット,0
ブロードバンドセキュリティ,4398,ブロードバンドセキュリティ,0
アクトビ,439A,アクトビ,0
ＡＤＥＫＡ,4401,ＡＤＥＫＡ,0
日油,4403,日油,1
ミヨシ油脂,4404,ミヨシ油脂,0
新日本理化,4406,新日本理化,0
東邦化学工業,4409,東邦化学工業,0
ハリマ化成グループ,4410,ハリマ化成グループ,1
サイエンスアーツ,4412,サイエンスアーツ,0
ボードルア,4413,ボードルア,0
フレクト,4414,フレクト,0
ブロードエンタープライズ,4415,ブロードエンタープライズ,0
Ｔｒｕｅ　Ｄａｔａ,4416,Ｔｒｕｅ Ｄａｔａ,0
グローバルセキュリティエキスパート,4417,グローバルセキュリティエキスパート,0
ＪＤＳＣ,4418,ＪＤＳＣ,0
Ｆｉｎａｔｅｘｔホールディングス,4419,Ｆｉｎａｔｅｘｔホールディングス,0
ＮＥ,441A,ＮＥ,0
イーソル,4420,イーソル,0
ディ・アイ・システム,4421,ディ・アイ・システム,0
ＶＡＬＵＥＮＥＸ,4422,ＶＡＬＵＥＮＥＸ,0
Ａｍａｚｉａ,4424,Ａｍａｚｉａ,0
Ｋｕｄａｎ,4425,Ｋｕｄａｎ,0
パスロジ,4426,パスロジ,0
ＥｄｕＬａｂ,4427,ＥｄｕＬａｂ,0
シノプス,4428,シノプス,0
リックソフト,4429,リックソフト,0
クラシコ,442A,クラシコ,0
東海ソフト,4430,東海ソフト,0
スマレジ,4431,スマレジ,0
ウイングアーク１ｓｔ,4432,ウイングアーク１ｓｔ,0
ヒト・コミュニケーションズ・ホールディングス,4433,ヒト・コミュニケーションズ・ホールディングス,0
サーバーワークス,4434,サーバーワークス,0
ミンカブ・ジ・インフォノイド,4436,ミンカブ・ジ・インフォノイド,0
ｇｏｏｄｄａｙｓホールディングス,4437,ｇｏｏｄｄａｙｓホールディングス,0
Ｗｅｌｂｙ,4438,Ｗｅｌｂｙ,0
東名,4439,東名,0
ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ指数（２・５・８・１１月決算型）,443A,ｉＦｒｅｅＥＴＦ 東証ＲＥＩＴ指数（２・５・８・１１月決算型）,0
ヴィッツ,4440,ヴィッツ,0
トビラシステムズ,4441,トビラシステムズ,0
バルテス・ホールディングス,4442,バルテス・ホールディングス,0
Ｓａｎｓａｎ,4443,Ｓａｎｓａｎ,0
インフォネット,4444,インフォネット,0
リビン・テクノロジーズ,4445,リビン・テクノロジーズ,0
Ｌｉｎｋ－Ｕグループ,4446,Ｌｉｎｋ－Ｕグループ,0
ピー・ビーシステムズ,4447,ピー・ビーシステムズ,0
ｋｕｂｅｌｌ,4448,ｋｕｂｅｌｌ,0
ギフティ,4449,ギフティ,0
アイテル,444A,アイテル,0
パワーソリューションズ,4450,パワーソリューションズ,0
花王,4452,花王,0
東洋コーポレーション,445A,東洋コーポレーション,0
第一工業製薬,4461,第一工業製薬,0
石原ケミカル,4462,石原ケミカル,1
日華化学,4463,日華化学,0
ソフト９９コーポレーション,4464,ソフト９９コーポレーション,0
ニイタカ,4465,ニイタカ,0
ノースサンド,446A,ノースサンド,0
三洋化成工業,4471,三洋化成工業,1
ＨＥＮＮＧＥ,4475,ＨＥＮＮＧＥ,0
ＡＩ　ＣＲＯＳＳ,4476,ＡＩ ＣＲＯＳＳ,0
ＢＡＳＥ,4477,ＢＡＳＥ,0
フリー,4478,フリー,0
マクアケ,4479,マクアケ,0
ステート・ストリート・スパイダー　ゴールド　ＥＴＦ（為替ヘッジなし）,447A,ステート・ストリート・スパイダー ゴールド ＥＴＦ（為替ヘッジなし）,0
メドレー,4480,メドレー,0
ベース,4481,ベース,0
ウィルズ,4482,ウィルズ,0
ＪＭＤＣ,4483,ＪＭＤＣ,0
ランサーズ,4484,ランサーズ,0
ユナイトアンドグロウ,4486,ユナイトアンドグロウ,0
スペースマーケット,4487,スペースマーケット,0
ＡＩ　ｉｎｓｉｄｅ,4488,ＡＩ ｉｎｓｉｄｅ,0
ステート・ストリート・スパイダー　ゴールド　ＥＴＦ（為替ヘッジあり）,448A,ステート・ストリート・スパイダー ゴールド ＥＴＦ（為替ヘッジあり）,0
ビザスク,4490,ビザスク,0
コンピューターマネージメント,4491,コンピューターマネージメント,0
ゼネテック,4492,ゼネテック,0
サイバーセキュリティクラウド,4493,サイバーセキュリティクラウド,0
バリオセキュア,4494,バリオセキュア,0
アイキューブドシステムズ,4495,アイキューブドシステムズ,0
コマースＯｎｅホールディングス,4496,コマースＯｎｅホールディングス,0
サイバートラスト,4498,サイバートラスト,0
Ｓｐｅｅｅ,4499,Ｓｐｅｅｅ,0
ステート・ストリート・スパイダー　Ｓ＆Ｐ５００　ＥＴＦ（為替ヘッジなし）,449A,ステート・ストリート・スパイダー Ｓ＆Ｐ５００ ＥＴＦ（為替ヘッジなし）,0
武田薬品工業,4502,武田薬品工業,0
アステラス製薬,4503,アステラス製薬,0
住友ファーマ,4506,住友ファーマ,0
塩野義製薬,4507,塩野義製薬,0
ステート・ストリート・スパイダー　Ｓ＆Ｐ５００　ＥＴＦ（為替ヘッジあり）,450A,ステート・ストリート・スパイダー Ｓ＆Ｐ５００ ＥＴＦ（為替ヘッジあり）,0
わかもと製薬,4512,わかもと製薬,0
日本新薬,4516,日本新薬,0
中外製薬,4519,中外製薬,0
ステート・ストリート・スパイダー　Ｓ＆Ｐ５００高配当株　ＥＴＦ,451A,ステート・ストリート・スパイダー Ｓ＆Ｐ５００高配当株 ＥＴＦ,0
科研製薬,4521,科研製薬,0
エーザイ,4523,エーザイ,0
森下仁丹,4524,森下仁丹,0
理研ビタミン,4526,理研ビタミン,0
ロート製薬,4527,ロート製薬,0
小野薬品工業,4528,小野薬品工業,1
ｉシェアーズ　Ｓ＆Ｐ　５００　プレミアムインカム　ＥＴＦ,452A,ｉシェアーズ Ｓ＆Ｐ ５００ プレミアムインカム ＥＴＦ,0
久光製薬,4530,久光製薬,0
有機合成薬品工業,4531,有機合成薬品工業,0
持田製薬,4534,持田製薬,0
参天製薬,4536,参天製薬,0
扶桑薬品工業,4538,扶桑薬品工業,0
日本ケミファ,4539,日本ケミファ,0
ｉシェアーズ　米国債２０年超　プレミアムインカム　ＥＴＦ,453A,ｉシェアーズ 米国債２０年超 プレミアムインカム ＥＴＦ,0
ツムラ,4540,ツムラ,0
テルモ,4543,テルモ,0
Ｈ．Ｕ．グループホールディングス,4544,Ｈ．Ｕ．グループホールディングス,0
キッセイ薬品工業,4547,キッセイ薬品工業,0
生化学工業,4548,生化学工業,0
栄研化学,4549,栄研化学,0
ＪＣＲファーマ,4552,ＪＣＲファーマ,0
東和薬品,4553,東和薬品,0
富士製薬工業,4554,富士製薬工業,0
カイノス,4556,カイノス,0
中京医薬品,4558,中京医薬品,0
ゼリア新薬工業,4559,ゼリア新薬工業,0
バリューソフトホールディングス,455A,バリューソフトホールディングス,0
アンジェス,4563,アンジェス,0
オンコセラピー・サイエンス,4564,オンコセラピー・サイエンス,0
ネクセラファーマ,4565,ネクセラファーマ,0
第一三共,4568,第一三共,1
杏林製薬,4569,杏林製薬,0
ＨＵＭＡＮ　ＭＡＤＥ,456A,ＨＵＭＡＮ ＭＡＤＥ,0
免疫生物研究所,4570,免疫生物研究所,0
ＮＡＮＯ　ＭＲＮＡ,4571,ＮＡＮＯ ＭＲＮＡ,0
カルナバイオサイエンス,4572,カルナバイオサイエンス,0
大幸薬品,4574,大幸薬品,0
キャンバス,4575,キャンバス,0
デ・ウエスタン・セラピテクス研究所,4576,デ・ウエスタン・セラピテクス研究所,0
ダイト,4577,ダイト,0
大塚ホールディングス,4578,大塚ホールディングス,1
ラクオリア創薬,4579,ラクオリア創薬,0
ルリアン,457A,ルリアン,0
シンバイオ製薬,4582,シンバイオ製薬,0
カイオム・バイオサイエンス,4583,カイオム・バイオサイエンス,0
キッズウェル・バイオ,4584,キッズウェル・バイオ,0
メドレックス,4586,メドレックス,0
ペプチドリーム,4587,ペプチドリーム,0
オンコリスバイオファーマ,4588,オンコリスバイオファーマ,0
プラン・ドゥ,458A,プラン・ドゥ,0
リボミック,4591,リボミック,0
サンバイオ,4592,サンバイオ,0
ヘリオス,4593,ヘリオス,0
ブライトパス・バイオ,4594,ブライトパス・バイオ,0
ミズホメディー,4595,ミズホメディー,0
窪田製薬ホールディングス,4596,窪田製薬ホールディングス,0
ソレイジア・ファーマ,4597,ソレイジア・ファーマ,0
Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,4598,Ｄｅｌｔａ－Ｆｌｙ Ｐｈａｒｍａ,0
ステムリム,4599,ステムリム,0
野村高利回りＪリート指数ＥＴＦ,459A,野村高利回りＪリート指数ＥＴＦ,0
大日本塗料,4611,大日本塗料,0
日本ペイントホールディングス,4612,日本ペイントホールディングス,0
関西ペイント,4613,関西ペイント,0
神東塗料,4615,神東塗料,0
川上塗料,4616,川上塗料,0
中国塗料,4617,中国塗料,0
日本特殊塗料,4619,日本特殊塗料,0
ＭＡＸＩＳ日本株高配当ＳＭＡＲＴ５０上場投信,461A,ＭＡＸＩＳ日本株高配当ＳＭＡＲＴ５０上場投信,0
藤倉化成,4620,藤倉化成,0
アサヒペン,4623,アサヒペン,0
イサム塗料,4624,イサム塗料,0
アトミクス,4625,アトミクス,0
太陽ホールディングス,4626,太陽ホールディングス,0
ナトコ,4627,ナトコ,0
エスケー化研,4628,エスケー化研,0
大伸化学,4629,大伸化学,0
ＤＩＣ,4631,ＤＩＣ,0
サカタインクス,4633,サカタインクス,1
ａｒｔｉｅｎｃｅ,4634,ａｒｔｉｅｎｃｅ,0
東京インキ,4635,東京インキ,0
アルプス技研,4641,アルプス技研,0
オリジナル設計,4642,オリジナル設計,0
イマジニア,4644,イマジニア,0
市進ホールディングス,4645,市進ホールディングス,0
ＳＤエンターテイメント,4650,ＳＤエンターテイメント,0
サニックスホールディングス,4651,サニックスホールディングス,0
環境管理センター,4657,環境管理センター,0
日本空調サービス,4658,日本空調サービス,0
エイジス,4659,エイジス,0
グローバルＸ　日経平均株主還元４０－日本株式　ＥＴＦ,465A,グローバルＸ 日経平均株主還元４０－日本株式 ＥＴＦ,0
オリエンタルランド,4661,オリエンタルランド,0
フォーカスシステムズ,4662,フォーカスシステムズ,0
アール・エス・シー,4664,アール・エス・シー,0
ダスキン,4665,ダスキン,0
パーク２４,4666,パーク２４,0
アイサンテクノロジー,4667,アイサンテクノロジー,0
明光ネットワークジャパン,4668,明光ネットワークジャパン,0
グローバルＸ　防衛テック　ＥＴＦ,466A,グローバルＸ 防衛テック ＥＴＦ,0
ファルコホールディングス,4671,ファルコホールディングス,0
川崎地質,4673,川崎地質,0
クレスコ,4674,クレスコ,0
フジ・メディア・ホールディングス,4676,フジ・メディア・ホールディングス,0
秀英予備校,4678,秀英予備校,0
田谷,4679,田谷,0
グローバルＸ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）,467A,グローバルＸ 米ドル建て投資適格社債 ＥＴＦ（為替ヘッジあり）,0
ラウンドワン,4680,ラウンドワン,0
リゾートトラスト,4681,リゾートトラスト,0
オービック,4684,オービック,0
菱友システムズ,4685,菱友システムズ,0
ジャストシステム,4686,ジャストシステム,0
ＴＤＣソフト,4687,ＴＤＣソフト,0
ＬＩＮＥヤフー,4689,ＬＩＮＥヤフー,0
グローバルＸ　米ドル建て投資適格社債　ＥＴＦ,468A,グローバルＸ 米ドル建て投資適格社債 ＥＴＦ,0
日本パレットプール,4690,日本パレットプール,0
ワシントンホテル,4691,ワシントンホテル,0
ビー・エム・エル,4694,ビー・エム・エル,0
トレンドマイクロ,4704,トレンドマイクロ,0
クリップコーポレーション,4705,クリップコーポレーション,0
キタック,4707,キタック,0
ＩＤホールディングス,4709,ＩＤホールディングス,0
ＫｅｙＨｏｌｄｅｒ,4712,ＫｅｙＨｏｌｄｅｒ,0
リソー教育グループ,4714,リソー教育グループ,0
日本オラクル,4716,日本オラクル,0
早稲田アカデミー,4718,早稲田アカデミー,0
アルファシステムズ,4719,アルファシステムズ,0
城南進学研究社,4720,城南進学研究社,0
フューチャー,4722,フューチャー,1
ＣＡＣ　Ｈｏｌｄｉｎｇｓ,4725,ＣＡＣ Ｈｏｌｄｉｎｇｓ,0
トーセ,4728,トーセ,0
ユー・エス・エス,4732,ユー・エス・エス,0
オービックビジネスコンサルタント,4733,オービックビジネスコンサルタント,0
京進,4735,京進,0
日本ラッド,4736,日本ラッド,0
アイティフォー,4743,アイティフォー,0
東京個別指導学院,4745,東京個別指導学院,0
東計電算,4746,東計電算,0
ダイサン,4750,ダイサン,0
サイバーエージェント,4751,サイバーエージェント,0
昭和システムエンジニアリング,4752,昭和システムエンジニアリング,0
トスネット,4754,トスネット,0
楽天グループ,4755,楽天グループ,0
アルファ,4760,アルファ,0
さくらケーシーエス,4761,さくらケーシーエス,0
エックスネット,4762,エックスネット,0
クリーク・アンド・リバー社,4763,クリーク・アンド・リバー社,0
ＳＢＩグローバルアセットマネジメント,4765,ＳＢＩグローバルアセットマネジメント,0
ピーエイ,4766,ピーエイ,0
テー・オー・ダブリュー,4767,テー・オー・ダブリュー,0
大塚商会,4768,大塚商会,0
ＩＣ,4769,ＩＣ,0
エフアンドエム,4771,エフアンドエム,0
ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ,4772,ＳＭ ＥＮＴＥＲＴＡＩＮＭＥＮＴ ＪＡＰＡＮ,0
サイボウズ,4776,サイボウズ,0
ガーラ,4777,ガーラ,0
ＮＣＤ,4783,ＮＣＤ,0
ＧＭＯインターネット,4784,ＧＭＯインターネット,0
山田コンサルティンググループ,4792,山田コンサルティンググループ,0
オリコン,4800,オリコン,0
セントラルスポーツ,4801,セントラルスポーツ,0
パラカ,4809,パラカ,0
ドリーム・アーツ,4811,ドリーム・アーツ,0
電通総研,4812,電通総研,0
ＡＣＣＥＳＳ,4813,ＡＣＣＥＳＳ,0
ネクストウェア,4814,ネクストウェア,0
東映アニメーション,4816,東映アニメーション,0
デジタルガレージ,4819,デジタルガレージ,0
イーエムシステムズ,4820,イーエムシステムズ,0
ウェザーニューズ,4825,ウェザーニューズ,0
ＣＩＪ,4826,ＣＩＪ,0
ビジネスエンジニアリング,4828,ビジネスエンジニアリング,0
日本エンタープライズ,4829,日本エンタープライズ,0
ＪＦＥシステムズ,4832,ＪＦＥシステムズ,0
Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,4833,Ｄｅｆ ｃｏｎｓｕｌｔｉｎｇ,0
スペースシャワーＳＫＩＹＡＫＩホールディングス,4838,スペースシャワーＳＫＩＹＡＫＩホールディングス,0
ＷＯＷＯＷ,4839,ＷＯＷＯＷ,0
トライアイズ,4840,トライアイズ,0
スカラ,4845,スカラ,0
インテリジェント　ウェイブ,4847,インテリジェント ウェイブ,0
フルキャストホールディングス,4848,フルキャストホールディングス,0
エン,4849,エン,0
メディシノバ・インク,4875,メディシノバ・インク,0
セルソース,4880,セルソース,0
ファンペップ,4881,ファンペップ,0
ペルセウスプロテオミクス,4882,ペルセウスプロテオミクス,0
モダリス,4883,モダリス,0
クリングルファーマ,4884,クリングルファーマ,0
室町ケミカル,4885,室町ケミカル,0
あすか製薬ホールディングス,4886,あすか製薬ホールディングス,0
サワイグループホールディングス,4887,サワイグループホールディングス,0
ステラファーマ,4888,ステラファーマ,0
レナサイエンス,4889,レナサイエンス,0
坪田ラボ,4890,坪田ラボ,0
ティムス,4891,ティムス,0
サイフューズ,4892,サイフューズ,0
ノイルイミューン・バイオテック,4893,ノイルイミューン・バイオテック,0
クオリプス,4894,クオリプス,0
ケイファーマ,4896,ケイファーマ,0
富士フイルムホールディングス,4901,富士フイルムホールディングス,1
コニカミノルタ,4902,コニカミノルタ,1
資生堂,4911,資生堂,0
ライオン,4912,ライオン,1
高砂香料工業,4914,高砂香料工業,0
マンダム,4917,マンダム,0
アイビー化粧品,4918,アイビー化粧品,0
ミルボン,4919,ミルボン,0
日本色材工業研究所,4920,日本色材工業研究所,0
コーセー,4922,コーセー,0
コタ,4923,コタ,0
ハーバー研究所,4925,ハーバー研究所,0
シーボン,4926,シーボン,0
ポーラ・オルビスホールディングス,4927,ポーラ・オルビスホールディングス,0
ノエビアホールディングス,4928,ノエビアホールディングス,0
アジュバンホールディングス,4929,アジュバンホールディングス,0
新日本製薬,4931,新日本製薬,0
アルマード,4932,アルマード,0
Ｉ－ｎｅ,4933,Ｉ－ｎｅ,0
プレミアアンチエイジング,4934,プレミアアンチエイジング,0
リベルタ,4935,リベルタ,0
アクシージア,4936,アクシージア,0
Ｗａｑｏｏ,4937,Ｗａｑｏｏ,0
エステー,4951,エステー,0
コニシ,4956,コニシ,0
ヤスハラケミカル,4957,ヤスハラケミカル,0
長谷川香料,4958,長谷川香料,0
ケミプロ化成,4960,ケミプロ化成,0
上村工業,4966,上村工業,0
小林製薬,4967,小林製薬,1
荒川化学工業,4968,荒川化学工業,0
東洋合成工業,4970,東洋合成工業,0
メック,4971,メック,0
綜研化学,4972,綜研化学,0
日本高純度化学,4973,日本高純度化学,0
タカラバイオ,4974,タカラバイオ,0
ＪＣＵ,4975,ＪＣＵ,0
東洋ドライルーブ,4976,東洋ドライルーブ,0
新田ゼラチン,4977,新田ゼラチン,0
リプロセル,4978,リプロセル,0
ＯＡＴアグリオ,4979,ＯＡＴアグリオ,0
デクセリアルズ,4980,デクセリアルズ,0
アース製薬,4985,アース製薬,0
昭和化学工業,4990,昭和化学工業,0
北興化学工業,4992,北興化学工業,0
大成ラミックグループ,4994,大成ラミックグループ,0
クミアイ化学工業,4996,クミアイ化学工業,0
日本農薬,4997,日本農薬,0
フマキラー,4998,フマキラー,0
日本精蝋,5010,日本精蝋,0
ニチレキグループ,5011,ニチレキグループ,0
ユシロ,5013,ユシロ,0
ビーピー・カストロール,5015,ビーピー・カストロール,0
ＪＸ金属,5016,ＪＸ金属,0
富士石油,5017,富士石油,1
ＭＯＲＥＳＣＯ,5018,ＭＯＲＥＳＣＯ,0
出光興産,5019,出光興産,1
ＥＮＥＯＳホールディングス,5020,ＥＮＥＯＳホールディングス,0
コスモエネルギーホールディングス,5021,コスモエネルギーホールディングス,1
レボインターナショナル,5022,レボインターナショナル,0
マーキュリー,5025,マーキュリー,0
トリプルアイズ,5026,トリプルアイズ,0
ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,5027,ＡｎｙＭｉｎｄ Ｇｒｏｕｐ,0
セカンドサイトアナリティカ,5028,セカンドサイトアナリティカ,0
サークレイス,5029,サークレイス,0
モイ,5031,モイ,0
ＡＮＹＣＯＬＯＲ,5032,ＡＮＹＣＯＬＯＲ,0
ヌーラボ,5033,ヌーラボ,0
ｕｎｅｒｒｙ,5034,ｕｎｅｒｒｙ,0
ＨＯＵＳＥＩ,5035,ＨＯＵＳＥＩ,0
日本ビジネスシステムズ,5036,日本ビジネスシステムズ,0
フィットワークス,5037,フィットワークス,0
ｅＷｅＬＬ,5038,ｅＷｅＬＬ,0
ドラフト,5070,ドラフト,0
ヴィス,5071,ヴィス,0
アートフォースジャパン,5072,アートフォースジャパン,0
テスホールディングス,5074,テスホールディングス,0
インフロニア・ホールディングス,5076,インフロニア・ホールディングス,1
インフロニア・ホールディングス第１回社債型種類株式,50765,インフロニア・ホールディングス第１回社債型種類株式,0
ハンズ,5077,ハンズ,0
セレコーポレーション,5078,セレコーポレーション,0
ノバック,5079,ノバック,0
横浜ゴム,5101,横浜ゴム,0
昭和ホールディングス,5103,昭和ホールディングス,0
ＴＯＹＯ　ＴＩＲＥ,5105,ＴＯＹＯ ＴＩＲＥ,0
ブリヂストン,5108,ブリヂストン,1
住友ゴム工業,5110,住友ゴム工業,1
藤倉コンポジット,5121,藤倉コンポジット,0
オカモト,5122,オカモト,0
ファインズ,5125,ファインズ,0
ポーターズ,5126,ポーターズ,0
ＦＩＸＥＲ,5129,ＦＩＸＥＲ,0
ヒロホールディングス,5130,ヒロホールディングス,0
リンカーズ,5131,リンカーズ,0
ｐｌｕｓｚｅｒｏ,5132,ｐｌｕｓｚｅｒｏ,0
テリロジーホールディングス,5133,テリロジーホールディングス,0
ＰＯＰＥＲ,5134,ＰＯＰＥＲ,0
ＡＩＲ－Ｕ,5135,ＡＩＲ－Ｕ,0
ｔｒｉｐｌａ,5136,ｔｒｉｐｌａ,0
スマートドライブ,5137,スマートドライブ,0
Ｒｅｂａｓｅ,5138,Ｒｅｂａｓｅ,0
オープンワーク,5139,オープンワーク,0
アキレス,5142,アキレス,0
西川ゴム工業,5161,西川ゴム工業,0
朝日ラバー,5162,朝日ラバー,0
ニチリン,5184,ニチリン,0
フコク,5185,フコク,0
ニッタ,5186,ニッタ,0
クリエートメディック,5187,クリエートメディック,0
櫻護謨,5189,櫻護謨,0
住友理工,5191,住友理工,0
三ツ星ベルト,5192,三ツ星ベルト,0
相模ゴム工業,5194,相模ゴム工業,0
バンドー化学,5195,バンドー化学,0
不二ラテックス,5199,不二ラテックス,0
ＡＧＣ,5201,ＡＧＣ,0
日本板硝子,5202,日本板硝子,1
石塚硝子,5204,石塚硝子,1
有沢製作所,5208,有沢製作所,0
日本山村硝子,5210,日本山村硝子,0
日本電気硝子,5214,日本電気硝子,0
倉元製作所,5216,倉元製作所,0
オハラ,5218,オハラ,0
住友大阪セメント,5232,住友大阪セメント,1
太平洋セメント,5233,太平洋セメント,1
ノザワ,5237,ノザワ,0
