page,block_id,x0,y0,x1,y1,text
24,15,184.61680603027344,214.26402282714844,399.2733154296875,229.23939514160156,自家発電余剰電力等を活用した地域電力ネットワーク構築
24,16,188.91127014160156,270.95953369140625,290.1587829589844,285.93487548828125,天然ガス焚き自社電源開発
24,17,193.87754821777344,236.9439239501953,390.00482177734375,263.2549743652344,"マンション内電力融通から地域での融通へチャレンジ
自治体と連携したエネルギーの地産地消モデル推進"
24,18,464.95635986328125,225.59971618652344,640.7584228515625,251.91078186035156,"地域の分散型エネルギーをデジタルで制御する
スマートエネルギーネットワーク構築"
24,19,210.15402221679688,168.9042205810547,665.81884765625,183.8867645263672,"省エネ推進　行動変容型デマンドレスポンス
※2 による省エネ推進　エネルギーマネジメントサービスによる継続的な省エネ"
24,20,361.9726867675781,191.5885772705078,578.9462280273438,206.56666564941406,"オンサイトPPAモデル
※3による自家消費型太陽光発電拡大"
24,21,256.784423828125,344.6587829589844,648.6536865234375,370.9707336425781,"カーボン・オフセットLNG/LPG
※4の導入
メタネーション実証試験への参加
e-methaneの導入・拡大"
24,22,389.65887451171875,270.9617919921875,610.90576171875,285.9371337890625,自社電源・電源コージェネへのカーボン・オフセット燃料導入
24,23,62.320831298828125,527.0347290039062,686.1226196289062,543.764892578125,"※1 2050年カーボンニュートラルビジョンの策定（2021年8月）　※2 お客さまの自発的な節電行動（行動変容）を促し、電力需要の抑制を目指す取り組み　※3 事業者の費用によりお客さまの敷地内に太陽光発電設備を設置し、発電された電気を
お客さまに供給する仕組み　※4 採掘から燃焼までのすべてまたはその過程の一部により発生する温室効果ガスを、別の場所の取り組みで吸収・削減したCO2で相殺したLNG/LPG"
24,24,346.5917053222656,565.3534545898438,495.7021484375,579.1752319335938,"SHIZUOKA GAS GROUP
INTEGRATED REPORT 2025
23"
24,25,823.1619873046875,339.9599609375,832.10107421875,352.05401611328125,05
24,26,824.2227783203125,356.22088623046875,831.66796875,394.2792053222656,OUR VISION
24,27,890.91162109375,116.16907501220703,934.6185302734375,124.7725601196289,OUR VISION
24,28,893.223388671875,129.51824951171875,932.2887573242188,140.74989318847656,事業環境分析
24,29,876.1048583984375,143.69015502929688,949.4955444335938,154.92311096191406,グループ2030年ビジョン
24,30,870.2952270507812,180.5418701171875,957.4152221679688,200.2773895263672,"2050年カーボンニュートラル 
ビジョン"
24,31,869.75537109375,157.86465454101562,955.758056640625,177.60020446777344,"2030年までに目指す 
事業ポートフォリオと目標数値"
