"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2010-063990","特願2008-231929","2008/09/10","2010/03/25","アスベスト含有廃棄物の加熱処理システム","西松建設株式会社,戸田建設株式会社","A62D3/40,A62D101:41,B09B3/00,303@A,B09B3/00,304@J,B09B3/40,B09B3/70,B09B101:35","特開2010-063990","","特許5034088","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-063990/11/ja"
"特開2010-037916","特願2008-205778","2008/08/08","2010/02/18","コンクリート構造体の処理方法","戸田建設株式会社","E04G21/02,104","特開2010-037916","","特許5339502","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-037916/11/ja"
"特開2010-024659","特願2008-184954","2008/07/16","2010/02/04","構造材と固定端の接合構造","平石　久廣,株式会社大林組,株式会社奥村組,五洋建設株式会社,戸田建設株式会社,独立行政法人都市再生機構","E02D27/12@Z,E04B1/20@E,E04B1/21@B,E04H9/02,301","特開2010-024659","","特許5399014","","","特許 有効","出願人・権利者等の変更申請","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-024659/11/ja"
"特開2010-024658","特願2008-184953","2008/07/16","2010/02/04","鉄筋コンクリート部材の接合構造およびそれを用いた建物","平石　久廣,株式会社大林組,株式会社奥村組,五洋建設株式会社,戸田建設株式会社,独立行政法人都市再生機構","E04B1/20@F,E04C3/34","特開2010-024658","","特許5340661","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-024658/11/ja"
"特開2010-014451","特願2008-172740","2008/07/01","2010/01/21","連結手段の空隙の充填状態非破壊検査方法","公益財団法人鉄道総合技術研究所,戸田建設株式会社,ジオスター株式会社,日本スプライススリーブ株式会社,新日本非破壊検査株式会社","E04C5/18,102,G01N29/10,506,G01N29/20","特開2010-014451","","特許5491005","","","特許 有効","権利の移転","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-014451/11/ja"
"特開2010-013894","特願2008-176928","2008/07/07","2010/01/21","チャンバ内土砂流動計測装置及びシールド掘進機","ジャパントンネルシステムズ株式会社,戸田建設株式会社","E21D9/06,301@Z","特開2010-013894","","特許5048601","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-013894/11/ja"
"特開2009-280991","特願2008-131809","2008/05/20","2009/12/03","天井裏足場支持構造","戸田建設株式会社,株式会社桐井製作所","E04G3/22@C,E04G3/30,301@E","特開2009-280991","","特許5374070","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-280991/11/ja"
"特開2009-263883","特願2008-111124","2008/04/22","2009/11/12","鋼殻エレメントの構築方法","戸田建設株式会社,三和機材株式会社","E21D9/04@F,E21D9/06,311@A,E21D13/00","特開2009-263883","","特許4874290","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-263883/11/ja"
"特開2009-249865","特願2008-096980","2008/04/03","2009/10/29","コンクリートブロックによる耐震補強工法","戸田建設株式会社","E04G23/02@D","特開2009-249865","","特許5520451","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-249865/11/ja"
"特開2009-235876","特願2008-086597","2008/03/28","2009/10/15","地盤浸透機能を備えた雨水貯留構造物","戸田建設株式会社,日本ヒューム株式会社","E03F1/00@Z","特開2009-235876","","特許5190287","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-235876/11/ja"
"特開2009-235850","特願2008-085771","2008/03/28","2009/10/15","プレキャストコンクリート部材の接合構造","戸田建設株式会社,日本ヒューム株式会社","E04B1/60,503@J,E04B1/60,503@K,E04B1/61,502@J,E04B1/61,502@K,E04G21/12,105@E,E21D11/04@A","特開2009-235850","","特許4934088","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-235850/11/ja"
"特開2009-234796","特願2008-078877","2008/03/25","2009/10/15","セメント系成形体用補強短繊維","宇部エクシモ株式会社,戸田建設株式会社","C04B16/06@A,C04B16/06@D,C04B16/06@E,C04B16/06@F,D01F6/06@A","特開2009-234796","","特許4956472","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-234796/11/ja"
"特開2009-228270","特願2008-073866","2008/03/21","2009/10/08","超高層建物の解体方法","戸田建設株式会社,西松建設株式会社","E04G23/08@Z","特開2009-228270","","特許5345331","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-228270/11/ja"
"特開2009-174127","特願2008-011282","2008/01/22","2009/08/06","屋内用ＲＣ壁解体装置","戸田建設株式会社","E04G23/08@D","特開2009-174127","","特許5054549","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-174127/11/ja"
"特開2009-167737","特願2008-008833","2008/01/18","2009/07/30","耐震天井構造及び耐震天井の取付方法","戸田建設株式会社,西松建設株式会社","E04B5/58@S,E04B9/18@F,E04B9/18@G","特開2009-167737","","特許4972567","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-167737/11/ja"
"特開2009-150435","特願2007-327001","2007/12/19","2009/07/09","生産機器用の耐震治具","戸田建設株式会社","F16M13/00@T","特開2009-150435","","特許5171240","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-150435/11/ja"
"特開2009-138361","特願2007-313305","2007/12/04","2009/06/25","プレキャストコンクリート壁体の止水構造及びその施工方法","戸田建設株式会社,ジオスター株式会社","E02D5/20,103","特開2009-138361","","特許4836276","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-138361/11/ja"
"特開2009-119320","特願2007-293061","2007/11/12","2009/06/04","アスベスト含有廃棄物の加熱処理システム","西松建設株式会社,戸田建設株式会社","A62D3/40,A62D101:41,B01D53/34,117@Z,B09B3/00,303@A,B01D53/44,100,B09B3/40,B09B101:35","特開2009-119320","","特許4899060","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-119320/11/ja"
"特開2009-072709","特願2007-244797","2007/09/21","2009/04/09","アスベスト含有廃棄物の再生処理方法","西松建設株式会社,戸田建設株式会社","A62D3/40,A62D101:41,B01D53/34,120@Z,B01D53/34,125@C,B01D53/34,125@E,B01D53/34,134@B,B01D53/34,135@A,B01D53/34,135@Z,B09B3/00,303@A,B09B3/00@Z,C01B33/24,C01B33/32,F26B3/06,B01D53/46,B01D53/50,230,B01D53/50,245,B01D53/62,B01D53/62,100,B01D53/68,120,B01D53/73,B01D53/75,B01D53/78,B01D53/80,B01D53/96,B09B3/35,B09B3/40,B09B101:35,B09B3/30","特開2009-072709","","特許5066697","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-072709/11/ja"
"特開2008-308822","特願2007-155174","2007/06/12","2008/12/25","長尺削孔装置用ガイドバー","西松建設株式会社,戸田建設株式会社","E21B7/02","特開2008-308822","","特許4996357","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-308822/11/ja"
"特開2008-297750","特願2007-143153","2007/05/30","2008/12/11","鉄筋コンクリート構造物の最上階における柱梁接合部構造","戸田建設株式会社","E04B1/21@B,E04B1/58,507@A","特開2008-297750","","特許5118893","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-297750/11/ja"
"特開2008-255602","特願2007-097127","2007/04/03","2008/10/23","プレキャスト工法による変断面塔状構造物","戸田建設株式会社,日本ヒューム株式会社","E04H12/16","特開2008-255602","","特許4874152","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-255602/11/ja"
"特開2008-231816","特願2007-074425","2007/03/22","2008/10/02","杭基礎構造の構築方法","戸田建設株式会社","E02D3/12,E02D27/12@Z,E02D27/28,E02D27/34@Z","特開2008-231816","","特許5041838","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-231816/11/ja"
"特開2008-180008","特願2007-014748","2007/01/25","2008/08/07","柱と梁の接合構造","戸田建設株式会社","E04B1/20@E","特開2008-180008","","特許5248784","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-180008/11/ja"
"特開2008-169594","特願2007-002976","2007/01/11","2008/07/24","地中貫入体のための止水装置及びこれを用いた地中貫入体の施工方法","戸田建設株式会社","E02D31/04,E21D13/00,E21D13/04","特開2008-169594","","特許4833089","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-169594/11/ja"
"特開2008-138464","特願2006-326757","2006/12/04","2008/06/19","耐震天井構造、天井制震装置及び天井制震装置の取付方法","戸田建設株式会社,西松建設株式会社","E04B5/52@U,E04B5/58@S,E04B9/00@R,E04B9/18@G,E04B9/18@F","特開2008-138464","","特許5027490","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-138464/11/ja"
"特開2008-133631","特願2006-319381","2006/11/27","2008/06/12","隣接足場板間の離間規制用具","戸田建設株式会社,岡部株式会社","E04G7/08@B,E04G7/28,302","特開2008-133631","","特許5041581","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-133631/11/ja"
"特開2008-127848","特願2006-313904","2006/11/21","2008/06/05","長尺削孔装置","西松建設株式会社,戸田建設株式会社","E21B7/02,E21B7/20,E21D9/04@F","特開2008-127848","","特許4689582","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-127848/11/ja"
"特開2008-121332","特願2006-307767","2006/11/14","2008/05/29","曲面型枠の形成方法","戸田建設株式会社,株式会社市川工務店","E04G11/36,E04G21/00","特開2008-121332","","特許4852394","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-121332/11/ja"
"特開2008-119555","特願2006-302664","2006/11/08","2008/05/29","管理区域の負圧環境維持システム","戸田建設株式会社","B01D46/44,B08B15/02,E04G23/02@Z,G06Q50/08","特開2008-119555","","特許5221867","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-119555/11/ja"
"特開2008-111314","特願2006-296343","2006/10/31","2008/05/15","既存建物の耐震補強構造および耐震補強工法","戸田建設株式会社","E04G23/02@D","特開2008-111314","","特許4951313","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2008-111314/11/ja"
"特開2007-291804","特願2006-123349","2006/04/27","2007/11/08","吸音構造","戸田建設株式会社,独立行政法人産業技術総合研究所","E04B1/82@H,E04B1/82@M,E04B1/99@H,G10K11/16@D,G10K11/16,120","特開2007-291804","","特許4899090","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-291804/11/ja"
"特開2007-277996","特願2006-107973","2006/04/10","2007/10/25","立体高架橋アプローチ部の施工方法および立体高架橋アプローチ部構造","三菱重工鉄構エンジニアリング株式会社,戸田建設株式会社","E01C1/04,E01D21/00@B","特開2007-277996","","特許4969895","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-277996/11/ja"
"特開2007-277907","特願2006-104988","2006/04/06","2007/10/25","プレキャスト部材を用いた構造物の構築管理方法","戸田建設株式会社","E01D21/00@B","特開2007-277907","","特許4784886","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-277907/11/ja"
"特開2007-277905","特願2006-104957","2006/04/06","2007/10/25","トンネルの掘削方法、それを用いたトンネルの出入り口分岐・合流拡幅部の構築方法及びそれによって構築されたトンネルの出入り口分岐・合流拡幅部","戸田建設株式会社,三菱重工メカトロシステムズ株式会社","E21D9/06,301@D,E21D9/06,301@E,E21D13/02","特開2007-277905","","特許4754391","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-277905/11/ja"
"特開2007-277904","特願2006-104956","2006/04/06","2007/10/25","トンネルの掘削方法、それを用いたトンネル分岐・合流拡幅部の構築方法及びそれによって構築されたトンネル分岐・合流拡幅部","戸田建設株式会社,三菱重工メカトロシステムズ株式会社","E21D9/06,301@D","特開2007-277904","","特許4668829","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-277904/11/ja"
"特開2007-270486","特願2006-096620","2006/03/31","2007/10/18","杭用スパイラル型フープ筋の構造およびＲＣ杭の施工方法","鹿島建設株式会社,株式会社奥村組,五洋建設株式会社,戸田建設株式会社,飛島建設株式会社,西松建設株式会社,株式会社長谷工コーポレーション,松井建設株式会社,三井住友建設株式会社,高周波熱錬株式会社","E02D5/34@Z","特開2007-270486","","特許4623519","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-270486/11/ja"
"特開2007-262813","特願2006-091642","2006/03/29","2007/10/11","地盤改良沈下低減基礎工法","戸田建設株式会社,株式会社不動テトラ","E02D5/46,E02D5/52,E02D27/34@Z","特開2007-262813","","特許4813946","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-262813/11/ja"
"特開2007-262782","特願2006-090600","2006/03/29","2007/10/11","杭基礎構造およびその構築方法","戸田建設株式会社","E02D3/12,102,E02D27/12@Z,E02D27/34@A","特開2007-262782","","特許4815248","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-262782/11/ja"
"特開2007-247354","特願2006-075823","2006/03/20","2007/09/27","軽量盛土構造及びそのための樹脂発泡ブロック体、並びにその構築方法","戸田建設株式会社,積水化成品工業株式会社","E02D17/18@Z","特開2007-247354","","特許4747011","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-247354/11/ja"
"特開2007-239250","特願2006-060761","2006/03/07","2007/09/20","立体高架橋構造の施工方法","戸田建設株式会社,ジオスター株式会社","E01D1/00@C,E01D4/00,E01D21/00@B","特開2007-239250","","特許4680803","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-239250/11/ja"
"特開2007-197910","特願2006-014268","2006/01/23","2007/08/09","ライニング装置","戸田建設株式会社","B05B3/02@E,B05B13/06,E21D11/10@D","特開2007-197910","","特許4704923","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-197910/11/ja"
"特開2007-191979","特願2006-013518","2006/01/23","2007/08/02","エレメント、エレメントの接合構造及びエレメントの接合方法","西松建設株式会社,戸田建設株式会社","E21D9/04@F,E21D13/00","特開2007-191979","","特許4630197","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-191979/11/ja"
