法人番号,特定排出者コード,事業者・事業所名,区分,業種,所在地,"温室効果ガス算定排出量(tCO2)",ページ
4080401010280,430110121,浜名梱包輸送株式会社,特定事業所排出者,道路貨物運送業,静岡県浜松市,2301,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=430110121&repDivID=1"
2120005005336,580692948,医療法人橘会,特定事業所排出者,医療業,大阪府大阪市,2300,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580692948&repDivID=1"
3010001101264,985434704,株式会社ツガミ,特定事業所排出者,生産用機械器具製造業,東京都中央区,2300,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985434704&repDivID=1"
4490005001874,730267637,高知県漁業協同組合,特定事業所排出者,協同組合（他に分類されないもの）,高知県高知市,2297,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=730267637&repDivID=1"
8011101003057,985071009,エステー株式会社,特定事業所排出者,化学工業,東京都新宿区,2297,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985071009&repDivID=1"
9140001078773,580601193,ハードグラス工業株式会社,特定事業所排出者,窯業・土石製品製造業,兵庫県伊丹市,2295,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580601193&repDivID=1"
7010002032554,991317599,有限会社セラン,特定事業所排出者,貸金業，クレジットカード業等非預金信用機関,東京都千代田区,2294,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=991317599&repDivID=1"
3030001023283,612003048,埼玉日産自動車株式会社,特定事業所排出者,機械器具小売業,埼玉県さいたま市,2293,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=612003048&repDivID=1"
3000020132225,991322202,東久留米市役所,特定事業所排出者,地方公務,東京都東久留米市,2290,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=991322202&repDivID=1"
7120001025481,580018438,株式会社三ツ星,特定事業所排出者,非鉄金属製造業,大阪府大阪市,2287,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580018438&repDivID=1"
6000020174611,991746108,穴水町,特定事業所排出者,地方公務,石川県穴水町,2287,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=991746108&repDivID=1"
2430001049297,377002083,株式会社リサイクルグリーン北海道,特定事業所排出者,石油製品・石炭製品製造業,北海道江別市,2284,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=377002083&repDivID=1"
4011001034569,987807431,株式会社バイク王＆カンパニー,特定貨物輸送事業者,機械器具卸売業,東京都世田谷区,2284,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=987807431&repDivID=2"
9040001052417,261087274,日本ハイボルテージケーブル株式会社,特定事業所排出者,非鉄金属製造業,千葉県富津市,2283,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=261087274&repDivID=1"
1290801012073,810399159,株式会社エコウッド,特定事業所排出者,プラスチック製品製造業（別掲を除く）,福岡県北九州市,2282,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=810399159&repDivID=1"
6230001007197,370131481,株式会社北陸セラミック,特定事業所排出者,窯業・土石製品製造業,富山県魚津市,2280,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=370131481&repDivID=1"
1130001028753,500559297,四国森紙業株式会社,特定事業所排出者,パルプ・紙・紙加工品製造業,愛媛県伊予市,2280,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=500559297&repDivID=1"
4240005002006,600324794,生活協同組合ひろしま,特定事業所排出者,飲食料品小売業,広島県広島市,2280,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=600324794&repDivID=1"
6120001005889,580820091,寺崎電気産業株式会社,特定事業所排出者,電気機械器具製造業,大阪府大阪市,2276,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580820091&repDivID=1"
2010401030304,984540954,ＭＣＣアドバンスドモールディングス株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,東京都千代田区,2273,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=984540954&repDivID=1"
6170001001982,520021208,大日本晒染株式会社,特定事業所排出者,繊維工業,和歌山県和歌山市,2272,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=520021208&repDivID=1"
4010001018920,981026730,小学館不動産株式会社,特定事業所排出者,不動産賃貸業・管理業,東京都千代田区,2271,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=981026730&repDivID=1"
3350001008112,880006023,土持産業株式会社,特定事業所排出者,飲料・たばこ・飼料製造業,宮崎県都城市,2270,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=880006023&repDivID=1"
1330001016069,870363078,サンロード株式会社,特定事業所排出者,飲食料品小売業,熊本県錦町,2268,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=870363078&repDivID=1"
2010605000978,985524187,東京東信用金庫,特定事業所排出者,協同組織金融業,東京都墨田区,2266,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985524187&repDivID=1"
5010001090968,987039477,シャネル合同会社,特定事業所排出者,織物・衣服・身の回り品小売業,東京都中央区,2265,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=987039477&repDivID=1"
6330005007290,870369189,天草漁業協同組合,特定事業所排出者,協同組合（他に分類されないもの）,熊本県天草市,2264,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=870369189&repDivID=1"
7260005001548,610022661,社会医療法人社団十全会,特定事業所排出者,医療業,岡山県岡山市,2261,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=610022661&repDivID=1"
5010002039816,981678668,有限会社アール・ビー・キャピタル,特定事業所排出者,不動産賃貸業・管理業,東京都千代田区,2261,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=981678668&repDivID=1"
2180305000023,440198670,あいち三河農業協同組合,特定事業所排出者,協同組合（他に分類されないもの）,愛知県岡崎市,2259,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=440198670&repDivID=1"
8011701007226,986749664,株式会社ポポラマーマ,特定事業所排出者,飲食店,東京都江戸川区,2257,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=986749664&repDivID=1"
5000020242047,992420478,松阪市教育委員会,特定事業所排出者,地方公務,三重県松阪市,2257,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=992420478&repDivID=1"
3290001053759,820003576,オーム乳業株式会社,特定事業所排出者,食料品製造業,福岡県大牟田市,2256,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=820003576&repDivID=1"
5390001011861,160079785,ＴＰＲ工業株式会社,特定荷主,輸送用機械器具製造業,山形県寒河江市,2255,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=160079785&repDivID=5"
1120001026923,580163303,山下印刷紙器株式会社,特定事業所排出者,パルプ・紙・紙加工品製造業,兵庫県尼崎市,2243,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580163303&repDivID=1"
1200005003448,450092422,社会医療法人蘇西厚生会,特定事業所排出者,医療業,岐阜県笠松町,2242,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=450092422&repDivID=1"
4010001059584,270354312,ヤマトホームコンビニエンス株式会社,特定事業所排出者,道路貨物運送業,東京都中央区,2241,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=270354312&repDivID=1"
1040001067604,260117566,株式会社コモダエンジニアリング,特定事業所排出者,金属製品製造業,千葉県柏市,2239,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=260117566&repDivID=1"
8140001050634,580426182,株式会社ネリキ,特定事業所排出者,はん用機械器具製造業,兵庫県尼崎市,2238,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580426182&repDivID=1"
6370001018866,130093863,株式会社セントラル伸光,特定事業所排出者,娯楽業,宮城県仙台市,2236,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=130093863&repDivID=1"
6120901011441,581349892,不二興業株式会社,特定事業所排出者,娯楽業,大阪府高槻市,2236,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=581349892&repDivID=1"
5340001001108,890000364,カクイ株式会社,特定事業所排出者,繊維工業,鹿児島県鹿児島市,2236,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=890000364&repDivID=1"
7300001004442,840235255,美光九州株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,佐賀県佐賀市,2234,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=840235255&repDivID=1"
2011601006770,982925692,株式会社ミリオンインターナショナル,特定事業所排出者,娯楽業,東京都練馬区,2234,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=982925692&repDivID=1"
1500001005095,740122375,太陽石油販売株式会社,特定事業所排出者,その他の小売業,愛媛県松山市,2232,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=740122375&repDivID=1"
2430001053398,090025942,道路建設株式会社,特定事業所排出者,総合工事業,北海道札幌市,2231,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=090025942&repDivID=1"
3140001067146,530600385,株式会社モリタ,特定事業所排出者,輸送用機械器具製造業,兵庫県三田市,2231,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=530600385&repDivID=1"
3300001006442,840194822,株式会社レゾナック電子材料九州,特定事業所排出者,電子部品・デバイス・電子回路製造業,佐賀県吉野ヶ里町,2229,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=840194822&repDivID=1"
7370001005153,100016003,株式会社サトー商会,特定貨物輸送事業者,各種商品卸売業,宮城県仙台市,2225,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=100016003&repDivID=2"
6030001007069,271069387,株式会社ピーアンドディコンサルティング,特定事業所排出者,不動産賃貸業・管理業,埼玉県さいたま市,2225,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=271069387&repDivID=1"
3200001024355,401530414,明光化成工業株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,岐阜県恵那市,2225,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=401530414&repDivID=1"
5012405000916,980905369,学校法人桐朋学園,特定事業所排出者,学校教育,東京都調布市,2225,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=980905369&repDivID=1"
8020001066972,200582009,株式会社文教堂グループホールディングス,特定事業所排出者,その他の小売業,神奈川県川崎市,2223,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=200582009&repDivID=1"
6040001022645,261099945,株式会社横河ブリッジ,特定荷主,金属製品製造業,千葉県船橋市,2221,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=261099945&repDivID=5"
9200001020340,400085789,株式会社艶金,特定事業所排出者,繊維工業,岐阜県大垣市,2221,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=400085789&repDivID=1"
7290001012769,800013833,株式会社翔薬,特定事業所排出者,その他の卸売業,福岡県福岡市,2221,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=800013833&repDivID=1"
8130005006352,500265171,一般財団法人長岡記念財団,特定事業所排出者,医療業,京都府長岡京市,2220,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=500265171&repDivID=1"
2010001053234,980822140,日誠不動産株式会社,特定事業所排出者,不動産賃貸業・管理業,東京都千代田区,2219,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=980822140&repDivID=1"
4100001018647,300049304,株式会社ホテル紅や,特定事業所排出者,宿泊業,長野県諏訪市,2217,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=300049304&repDivID=1"
9120101008533,570215335,株式会社読売大阪プリントメディア,特定事業所排出者,印刷・同関連業,大阪府高石市,2216,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=570215335&repDivID=1"
4030001130327,764052928,株式会社ネクスビジョン,特定事業所排出者,輸送用機械器具製造業,埼玉県川越市,2216,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=764052928&repDivID=1"
3010001035000,985495334,東京テアトル株式会社,特定事業所排出者,娯楽業,東京都新宿区,2216,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985495334&repDivID=1"
6010001018514,985330700,信濃電気製錬株式会社,特定事業所排出者,窯業・土石製品製造業,東京都千代田区,2214,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=985330700&repDivID=1"
5180301015006,400262561,旭化学工業株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,愛知県安城市,2213,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=400262561&repDivID=1"
4000020262145,992621421,木津川市水道事業,特定事業所排出者,水道業,京都府木津川市,2213,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=992621421&repDivID=1"
7120101021645,580421533,東亜熱処理株式会社,特定事業所排出者,金属製品製造業,大阪府堺市,2211,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580421533&repDivID=1"
7180001036259,400325007,栄開発株式会社,特定事業所排出者,不動産賃貸業・管理業,愛知県名古屋市,2210,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=400325007&repDivID=1"
7140001049116,580252600,日鉄神鋼建材株式会社,特定事業所排出者,金属製品製造業,東京都千代田区,2209,"https://eegs.env.go.jp/ghg-santeikohyo-result/corporate?spEmitCode=580252600&repDivID=1"
